id,preferred_name,alternative_names,category,description
(b)  measuring, cutting, threading, bending, jointing, assembling, installing, maintaining and repairing pipes, fittings and fixtures of drainage, heating, ventilation, water supply and sewerage systems;
(c)  installing gas appliances, dishwashers and water heaters, sinks and toilets using hand and power tools;
(d)  laying clay, concrete or cast-iron pipes in ditches to form sewers, drains or water mains, or for other purposes;
(e)  inspecting, examining and testing installed systems and pipes, using pressure gauge, hydrostatic testing, observation or other methods. 
Examples of the occupations classified here:
- Drain technician
- Gas fitter
- Pipe fitter
- Pipe layer
- Plumber
- Ventilation pipe fitter

Some related occupations classified elsewhere:
- Air conditioning and refrigeration mechanics - 7127
Notes
Installers of metal drains, gutters and ducts are classified in Unit Group 7126:  Plumbers and Pipe Fitters.   Workers who make sheet metal products for adaptation and installation plumbers are classified in Unit Group 7213:  Sheet Metal Workers."
http://data.europa.eu/esco/isco/C7127,Air,Air conditioning|Air conditioning and|conditioning|conditioning and|conditioning and refrigeration,technical,"Tasks include -
(a)  interpreting blueprints, drawings and other specifications;
(b)  assembling, installing and repairing components such as compressors, motors, condensers, evaporators, switches and gauges for air conditioning and refrigeration systems;
(c)  connecting piping and equipment by bolting, riveting, welding or brazing;
(d)  testing systems, diagnosing faults and performing routine maintenance or servicing. 
Examples of the occupations classified here:
- Air conditioning equipment mechanic
- Refrigeration mechanic
Some related occupations classified elsewhere:
- Plumber and pipe fitter - 7126
- Ventilation pipe fitter - 7126"
http://data.europa.eu/esco/isco/C713,"Painters,","Painters, building|Painters, building structure|building|building structure|building structure cleaners",general,"They cover interior walls and ceilings with wallpaper, and clean chimneys and exterior surfaces of buildings and other structures. 
Tasks performed usually include: preparing surfaces and applying paint and similar materials to buildings and other structures; applying paint or varnish to vehicles or various manufactured articles, usually with a hand-spraying device; covering interior walls and ceilings with wallpaper, silk or other fabrics; cleaning chimneys; cleaning exterior surfaces of buildings and other structures.  Supervision of other workers may be included. 
Occupations in this minor group are classified into the following unit groups:
7131 Painters and Related Workers
7132 Spray Painters and Varnishers
7133 Building Structure Cleaners"
http://data.europa.eu/esco/isco/C7131,Painters,Painters and|Painters and related|and|and related|and related workers,general,"Tasks include -
(a)  cleaning and preparing walls and other surfaces of buildings for painting or wallpapering;
(b)  selecting and preparing paints to required colours by mixing pigments and additives;
(c)  applying or spraying paint, varnish and similar materials to surfaces, fixtures and fittings of buildings;
(d)  measuring and hanging wallpaper or other fabrics on interior walls and ceilings;
(e)  applying paints, varnishes and stains to surfaces using brushes, rollers and sprays. 
Examples of the occupations classified here:
- Building painter
- Paperhanger"
http://data.europa.eu/esco/isco/C7132,Spray,Spray painters|Spray painters and|painters|painters and|painters and varnishers,technical,"Tasks include -
(a)  preparing surfaces to be coated using a variety of methods to remove grease, dirt and rust;
(b)  painting cars, buses, trucks and other vehicles, and applying varnish and other protective coatings;
(c)  applying paint as well as protective coatings of enamel or varnish on metal, wooden and other manufactured products, usually with a hand-spraying device. 
Examples of the occupations classified here:
- Manufactured articles painter
- Varnisher
- Vehicle painter
Some related occupations classified elsewhere:
- Building painter - 7131
- Decorative painter - 7316
- Signwriter - 7316
- Wood treater - 7521
- Metal coating machine operator - 8122"
http://data.europa.eu/esco/isco/C7133,Building,Building structure|Building structure cleaners|structure|structure cleaners|structure cleaners Building,general,"Tasks include -
(a)  cleaning exterior surfaces of stone, brick, metal or similar materials by means of chemicals, or a jet of steam or sand applied under high pressure;
(b)  removing soot from flues, chimneys and connecting pipes;
(c)  removing asbestos, mould and fire-damaged surfaces from buildings. 
Examples of the occupations classified here:
- Building exteriors cleaner
- Chimney sweep
- Sandblaster (building exteriors)
Some related occupations classified elsewhere:
- Graffiti cleaner - 9129
- Water blaster - 9129"
http://data.europa.eu/esco/isco/C72,"Metal,","Metal, machinery|Metal, machinery and|machinery|machinery and|machinery and related",technical,"Competent performance in most occupations in this sub-major group requires skills at the second ISCO skill level. 
The work is carried out by hand and by hand-powered and other tools which are used to reduce the amount of physical effort and time required for specific tasks, as well as to improve the quality of the products.  The tasks call for an understanding of the work organization, materials and tools used, and the nature and purpose of the final product
Tasks performed by workers in this sub-major group usually include: making  moulds and cores for casting metal; casting, welding and shaping metal;  installing, erecting, maintaining and repairing heavy metal structures, tackle  and related equipment; forging and forming steel and other non-precious metals to make and repair machinery, tools, equipment and other articles; setting for  operators or setting and operating various machine tools; fitting, maintaining and repairing industrial machinery, including engines and vehicles.  Supervision of other workers may be included. 
